policy_id,snapshot_date,issue_date,status,product_type,state,urbanicity,distribution_channel,payment_mode,autopay_flag,current_age,income_estimate,face_amount,annualized_premium,premium_paid_last_3m,missed_payment_count_6m,agent_touch_count_12m,cash_value,loan_balance,address_change_12m,beneficiary_change_12m,lapse_next_month
P10030,2023-09-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,68.7,47659.94,500000,4015.68,1003.92,0,0,201.2,33.46,0,0,0
P10030,2023-10-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,68.8,47659.94,500000,4015.68,1003.92,0,1,403.99,0.0,0,0,0
P10030,2023-11-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,68.8,47659.94,500000,4015.68,1003.92,0,1,493.88,0.0,0,0,0
P10030,2023-12-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,68.9,47659.94,500000,4015.68,1003.92,0,0,612.6,0.0,1,0,0
P10030,2024-01-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.0,47659.94,500000,4015.68,1003.92,0,2,438.3,0.0,0,0,0
P10030,2024-02-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.1,47659.94,500000,4015.68,1003.92,0,3,353.11,0.0,0,0,0
P10030,2024-03-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.2,47659.94,500000,4015.68,1003.92,1,0,423.2,0.0,0,0,0
P10030,2024-04-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.2,47659.94,500000,4015.68,1003.92,1,1,641.96,0.0,0,0,0
P10030,2024-05-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.3,47659.94,500000,4015.68,669.28,1,0,391.94,122.16,0,0,0
P10030,2024-06-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.4,47659.94,500000,4015.68,1003.92,1,1,934.43,0.0,0,0,0
P10030,2024-07-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.5,47659.94,500000,4015.68,1003.92,0,0,479.16,0.0,0,0,0
P10030,2024-08-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.6,47659.94,500000,4015.68,1003.92,0,1,931.12,0.0,0,0,0
P10030,2024-09-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.7,47659.94,500000,4015.68,1003.92,0,0,686.68,0.0,0,0,0
P10030,2024-10-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.8,47659.94,500000,4015.68,1003.92,0,1,932.69,0.0,0,0,0
P10030,2024-11-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.8,47659.94,500000,4015.68,1003.92,0,0,1079.91,0.0,1,0,0
P10030,2024-12-01,2023-01-01,active,Universal Life,CA,rural,Agent,monthly,1,69.9,47659.94,500000,4015.68,1003.92,0,0,580.98,0.0,0,0,0
P10031,2023-01-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.3,85299.84,500000,1698.13,424.53,0,1,0.0,0.0,0,0,0
P10031,2023-02-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.4,85299.84,500000,1698.13,424.53,0,1,0.0,0.0,0,0,0
P10031,2023-03-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.5,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2023-04-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.6,85299.84,500000,1698.13,283.02,0,1,0.0,0.0,0,0,0
P10031,2023-05-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.7,85299.84,500000,1698.13,424.53,1,0,0.0,0.0,0,0,0
P10031,2023-06-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.8,85299.84,500000,1698.13,283.02,1,2,0.0,0.0,0,0,0
P10031,2023-07-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.8,85299.84,500000,1698.13,424.53,1,0,0.0,0.0,0,0,0
P10031,2023-08-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,78.9,85299.84,500000,1698.13,424.53,1,0,0.0,0.0,0,0,0
P10031,2023-09-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.0,85299.84,500000,1698.13,424.53,1,2,0.0,0.0,0,0,0
P10031,2023-10-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.1,85299.84,500000,1698.13,283.02,1,0,0.0,0.0,0,0,0
P10031,2023-11-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.2,85299.84,500000,1698.13,424.53,1,1,0.0,0.0,0,0,0
P10031,2023-12-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.2,85299.84,500000,1698.13,424.53,1,2,0.0,0.0,0,0,0
P10031,2024-01-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.3,85299.84,500000,1698.13,424.53,0,1,0.0,0.0,0,0,0
P10031,2024-02-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.4,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2024-03-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.5,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2024-04-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.6,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2024-05-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.7,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2024-06-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.8,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2024-07-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.8,85299.84,500000,1698.13,283.02,1,0,0.0,0.0,0,0,0
P10031,2024-08-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,79.9,85299.84,500000,1698.13,424.53,2,0,0.0,0.0,0,0,0
P10031,2024-09-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,80.0,85299.84,500000,1698.13,424.53,1,1,0.0,0.0,0,0,0
P10031,2024-10-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,80.1,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10031,2024-11-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,80.2,85299.84,500000,1698.13,424.53,0,2,0.0,0.0,0,0,0
P10031,2024-12-01,2018-09-01,active,Term Life,NY,urban,Bank,monthly,0,80.2,85299.84,500000,1698.13,424.53,0,0,0.0,0.0,0,0,0
P10032,2023-01-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.1,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,0,0
P10032,2023-02-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.2,119223.6,100000,707.28,176.82,0,3,0.0,0.0,0,0,0
P10032,2023-03-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.2,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,0,0
P10032,2023-04-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.3,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,0,0
P10032,2023-05-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.4,119223.6,100000,707.28,176.82,0,0,0.0,0.0,1,0,0
P10032,2023-06-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.5,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,0,0
P10032,2023-07-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.6,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,0,0
P10032,2023-08-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.7,119223.6,100000,707.28,176.82,0,0,0.0,0.0,1,0,0
P10032,2023-09-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.8,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,0,0
P10032,2023-10-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.8,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,0,0
P10032,2023-11-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,42.9,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,1,0
P10032,2023-12-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.0,119223.6,100000,707.28,117.88,0,1,0.0,0.0,0,0,0
P10032,2024-01-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.1,119223.6,100000,707.28,176.82,0,3,0.0,0.0,0,0,0
P10032,2024-02-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.2,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,1,0
P10032,2024-03-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.2,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,0,0
P10032,2024-04-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.3,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,0,0
P10032,2024-05-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.4,119223.6,100000,707.28,176.82,0,0,0.0,0.0,0,0,0
P10032,2024-06-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.5,119223.6,100000,707.28,117.88,0,1,0.0,0.0,0,0,0
P10032,2024-07-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.6,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,0,0
P10032,2024-08-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.7,119223.6,100000,707.28,176.82,0,2,0.0,0.0,0,0,0
P10032,2024-09-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.8,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,1,0
P10032,2024-10-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.8,119223.6,100000,707.28,117.88,0,0,0.0,0.0,0,0,0
P10032,2024-11-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,43.9,119223.6,100000,707.28,176.82,0,1,0.0,0.0,0,0,0
P10032,2024-12-01,2019-12-01,active,Term Life,GA,suburban,Broker,monthly,1,44.0,119223.6,100000,707.28,176.82,0,2,0.0,0.0,0,0,0
P10033,2023-01-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.4,65428.6,150000,420.33,105.08,0,3,69.77,14.77,1,0,0
P10033,2023-02-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.5,65428.6,150000,420.33,70.05,0,5,176.92,0.0,0,0,0
P10033,2023-03-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.6,65428.6,150000,420.33,105.08,0,4,184.33,0.0,0,0,0
P10033,2023-04-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.7,65428.6,150000,420.33,105.08,0,4,167.01,0.0,0,0,0
P10033,2023-05-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.8,65428.6,150000,420.33,105.08,0,3,193.06,0.0,0,0,0
P10033,2023-06-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.8,65428.6,150000,420.33,105.08,0,3,86.17,0.0,0,0,0
P10033,2023-07-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,62.9,65428.6,150000,420.33,105.08,0,4,205.56,0.0,1,0,0
P10033,2023-08-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.0,65428.6,150000,420.33,105.08,0,4,163.64,0.0,0,0,0
P10033,2023-09-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.1,65428.6,150000,420.33,105.08,0,3,83.64,0.0,0,0,0
P10033,2023-10-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.2,65428.6,150000,420.33,105.08,0,3,115.5,0.0,0,0,0
P10033,2023-11-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.2,65428.6,150000,420.33,70.05,0,3,140.06,0.0,0,0,0
P10033,2023-12-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.3,65428.6,150000,420.33,105.08,0,3,117.77,0.0,0,0,0
P10033,2024-01-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.4,65428.6,150000,420.33,105.08,0,5,184.11,0.0,0,0,0
P10033,2024-02-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.5,65428.6,150000,420.33,105.08,0,3,227.78,0.0,0,0,0
P10033,2024-03-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.6,65428.6,150000,420.33,105.08,0,3,92.03,0.0,0,0,0
P10033,2024-04-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.7,65428.6,150000,420.33,105.08,0,4,266.35,0.0,0,0,0
P10033,2024-05-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.8,65428.6,150000,420.33,105.08,0,3,262.5,0.0,0,0,0
P10033,2024-06-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.8,65428.6,150000,420.33,105.08,0,3,182.05,0.0,0,0,0
P10033,2024-07-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,63.9,65428.6,150000,420.33,105.08,0,4,257.44,0.0,0,0,0
P10033,2024-08-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,64.0,65428.6,150000,420.33,105.08,0,3,101.35,0.0,0,0,0
P10033,2024-09-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,64.1,65428.6,150000,420.33,105.08,0,4,296.67,0.0,0,0,0
P10033,2024-10-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,64.2,65428.6,150000,420.33,105.08,0,3,130.7,0.0,0,0,0
P10033,2024-11-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,64.2,65428.6,150000,420.33,70.05,0,3,137.38,0.0,1,0,0
P10033,2024-12-01,2020-08-01,active,Whole Life,AZ,urban,Agent,monthly,1,64.3,65428.6,150000,420.33,105.08,0,3,225.09,0.0,0,0,0
P10034,2023-01-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-02-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-03-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,2,0.0,0.0,1,0,0
P10034,2023-04-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,1,0
P10034,2023-05-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-06-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-07-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-08-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.0,223140.29,100000,324.22,81.06,0,1,0.0,0.0,0,0,0
P10034,2023-09-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.1,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-10-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.2,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-11-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.2,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2023-12-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.3,223140.29,100000,324.22,81.06,0,1,0.0,0.0,0,0,0
P10034,2024-01-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.4,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2024-02-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.5,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2024-03-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.6,223140.29,100000,324.22,81.06,0,1,0.0,0.0,0,0,0
P10034,2024-04-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.7,223140.29,100000,324.22,54.04,0,1,0.0,0.0,0,0,0
P10034,2024-05-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.8,223140.29,100000,324.22,81.06,0,1,0.0,0.0,0,0,0
P10034,2024-06-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.8,223140.29,100000,324.22,81.06,0,3,0.0,0.0,0,0,0
P10034,2024-07-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,63.9,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2024-08-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,64.0,223140.29,100000,324.22,81.06,0,3,0.0,0.0,0,0,0
P10034,2024-09-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,64.1,223140.29,100000,324.22,81.06,0,1,0.0,0.0,0,0,0
P10034,2024-10-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,64.2,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2024-11-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,64.2,223140.29,100000,324.22,81.06,0,0,0.0,0.0,0,0,0
P10034,2024-12-01,2023-08-01,active,Term Life,GA,rural,Agent,monthly,1,64.3,223140.29,100000,324.22,81.06,0,1,0.0,0.0,0,0,0
P10035,2023-01-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.2,39259.18,100000,584.7,146.18,0,2,577.11,0.0,0,0,0
P10035,2023-02-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.3,39259.18,100000,584.7,146.18,0,1,290.15,0.0,0,0,0
P10035,2023-03-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.4,39259.18,100000,584.7,146.18,0,1,402.94,0.0,0,0,0
P10035,2023-04-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.5,39259.18,100000,584.7,146.18,0,1,413.84,119.44,0,0,0
P10035,2023-05-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.6,39259.18,100000,584.7,146.18,0,2,582.36,0.0,0,0,0
P10035,2023-06-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.7,39259.18,100000,584.7,146.18,0,1,279.54,0.0,0,0,0
P10035,2023-07-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.8,39259.18,100000,584.7,146.18,0,3,614.24,0.0,0,0,0
P10035,2023-08-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.8,39259.18,100000,584.7,146.18,0,5,399.36,0.0,0,0,0
P10035,2023-09-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,66.9,39259.18,100000,584.7,146.18,0,2,540.48,0.0,0,0,0
P10035,2023-10-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.0,39259.18,100000,584.7,146.18,0,2,587.43,0.0,0,0,0
P10035,2023-11-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.1,39259.18,100000,584.7,146.18,0,3,415.27,222.91,0,0,0
P10035,2023-12-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.2,39259.18,100000,584.7,146.18,1,2,287.08,0.0,0,0,0
P10035,2024-01-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.2,39259.18,100000,584.7,146.18,1,1,363.64,0.0,0,0,0
P10035,2024-02-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.3,39259.18,100000,584.7,146.18,1,3,568.62,0.0,0,0,0
P10035,2024-03-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.4,39259.18,100000,584.7,146.18,1,1,689.67,0.0,0,0,0
P10035,2024-04-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.5,39259.18,100000,584.7,146.18,1,3,506.47,173.82,0,0,0
P10035,2024-05-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.6,39259.18,100000,584.7,97.45,0,1,283.5,0.0,0,0,0
P10035,2024-06-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.7,39259.18,100000,584.7,146.18,0,1,554.53,0.0,0,0,0
P10035,2024-07-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.8,39259.18,100000,584.7,146.18,0,1,701.39,0.0,0,0,0
P10035,2024-08-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.8,39259.18,100000,584.7,146.18,0,1,399.48,0.0,0,0,0
P10035,2024-09-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,67.9,39259.18,100000,584.7,146.18,0,1,462.84,0.0,1,0,0
P10035,2024-10-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,68.0,39259.18,100000,584.7,146.18,0,3,533.2,0.0,0,0,0
P10035,2024-11-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,68.1,39259.18,100000,584.7,146.18,0,1,499.08,0.0,0,0,0
P10035,2024-12-01,2016-10-01,active,Whole Life,TX,urban,Broker,monthly,1,68.2,39259.18,100000,584.7,146.18,0,1,372.38,0.0,0,0,0
P10036,2023-01-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,33.8,13525.95,150000,444.1,111.02,0,3,0.0,0.0,0,0,0
P10036,2023-02-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,33.9,13525.95,150000,444.1,74.02,0,2,0.0,0.0,1,0,0
P10036,2023-03-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.0,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2023-04-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.1,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2023-05-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.2,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2023-06-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.2,13525.95,150000,444.1,74.02,0,2,0.0,0.0,0,0,0
P10036,2023-07-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.3,13525.95,150000,444.1,111.02,0,4,0.0,0.0,0,0,0
P10036,2023-08-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.4,13525.95,150000,444.1,111.02,0,2,0.0,0.0,0,0,0
P10036,2023-09-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.5,13525.95,150000,444.1,111.02,0,2,0.0,0.0,0,0,0
P10036,2023-10-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.6,13525.95,150000,444.1,74.02,0,1,0.0,0.0,0,0,0
P10036,2023-11-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.7,13525.95,150000,444.1,111.02,0,2,0.0,0.0,0,0,0
P10036,2023-12-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.8,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2024-01-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.8,13525.95,150000,444.1,74.02,0,2,0.0,0.0,0,0,0
P10036,2024-02-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,34.9,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2024-03-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.0,13525.95,150000,444.1,111.02,0,3,0.0,0.0,0,0,0
P10036,2024-04-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.1,13525.95,150000,444.1,74.02,0,2,0.0,0.0,0,0,0
P10036,2024-05-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.2,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2024-06-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.2,13525.95,150000,444.1,111.02,0,2,0.0,0.0,0,0,0
P10036,2024-07-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.3,13525.95,150000,444.1,74.02,0,2,0.0,0.0,0,0,0
P10036,2024-08-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.4,13525.95,150000,444.1,111.02,0,2,0.0,0.0,0,0,0
P10036,2024-09-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.5,13525.95,150000,444.1,74.02,0,2,0.0,0.0,0,0,0
P10036,2024-10-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.6,13525.95,150000,444.1,111.02,0,1,0.0,0.0,1,0,0
P10036,2024-11-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.7,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10036,2024-12-01,2018-03-01,active,Term Life,FL,urban,Broker,monthly,0,35.8,13525.95,150000,444.1,111.02,0,1,0.0,0.0,0,0,0
P10037,2023-01-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.2,56841.24,100000,809.45,202.36,0,3,567.6,223.8,0,0,0
P10037,2023-02-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.3,56841.24,100000,809.45,202.36,0,1,637.38,218.35,0,0,0
P10037,2023-03-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.4,56841.24,100000,809.45,134.91,0,2,831.18,0.0,0,0,0
P10037,2023-04-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.5,56841.24,100000,809.45,202.36,0,2,654.81,0.0,0,0,0
P10037,2023-05-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.6,56841.24,100000,809.45,202.36,0,1,754.1,0.0,0,0,0
P10037,2023-06-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.7,56841.24,100000,809.45,202.36,0,2,714.53,0.0,0,0,0
P10037,2023-07-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.8,56841.24,100000,809.45,202.36,0,2,757.37,0.0,0,0,0
P10037,2023-08-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.8,56841.24,100000,809.45,134.91,0,2,913.64,0.0,0,0,0
P10037,2023-09-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,60.9,56841.24,100000,809.45,202.36,0,1,776.86,187.1,0,0,0
P10037,2023-10-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,61.0,56841.24,100000,809.45,202.36,0,2,569.79,0.0,0,0,0
P10037,2023-11-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,61.1,56841.24,100000,809.45,202.36,0,2,1045.92,0.0,0,0,0
P10037,2023-12-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,61.2,56841.24,100000,809.45,202.36,0,2,864.96,0.0,0,0,0
P10037,2024-01-01,2015-10-01,active,Universal Life,TX,rural,Agent,monthly,1,61.2,56841.24,100000,809.45,202.36,0,1,672.47,0.0,0,0,0
